,userId,productId
4781,user1367,78
4782,user1368,214
4783,user1368,200
4784,user1369,14
4785,user1369,42
4786,user1369,4
4787,user1369,86
4788,user1369,10
4789,user1370,9
4790,user1370,43
4791,user1370,75
4792,user1370,66
4793,user1370,34
4794,user1371,198
4795,user1371,267
4796,user1371,215
4797,user1372,17
4798,user1372,49
4799,user1373,17
4800,user1373,97
4801,user1373,27
4802,user1373,60
4803,user1374,217
4804,user1374,239
4805,user1374,225
4806,user1374,241
4807,user1374,224
4808,user1375,19
4809,user1375,46
4810,user1375,83
4811,user1375,39
4812,user1376,200
4813,user1376,212
4814,user1376,212
4815,user1376,224
4816,user1377,11
4817,user1377,90
4818,user1378,267
4819,user1378,268
4820,user1378,203
4821,user1378,259
4822,user1379,103
4823,user1379,105
4824,user1379,107
4825,user1380,197
4826,user1380,210
4827,user1381,223
4828,user1381,205
4829,user1381,203
4830,user1382,16
4831,user1382,89
4832,user1382,59
4833,user1383,101
4834,user1383,107
4835,user1383,98
4836,user1383,125
4837,user1384,266
4838,user1384,211
4839,user1384,221
4840,user1384,256
4841,user1385,1
4842,user1385,29
4843,user1386,9
4844,user1386,10
4845,user1386,79
4846,user1386,46
4847,user1386,55
4848,user1387,204
4849,user1387,195
4850,user1387,219
4851,user1388,15
4852,user1388,37
4853,user1388,55
4854,user1388,30
4855,user1389,200
4856,user1389,265
4857,user1390,15
4858,user1390,33
4859,user1390,66
4860,user1390,48
4861,user1391,263
4862,user1391,205
4863,user1391,206
4864,user1391,214
4865,user1391,205
4866,user1392,207
4867,user1392,257
4868,user1392,213
4869,user1392,210
4870,user1393,267
4871,user1393,203
4872,user1393,222
4873,user1394,17
4874,user1394,5
4875,user1394,63
4876,user1394,40
4877,user1395,8
4878,user1395,39
4879,user1395,66
4880,user1395,55
4881,user1395,81
4882,user1396,192
4883,user1396,214
4884,user1396,269
4885,user1397,200
4886,user1397,202
4887,user1397,258
4888,user1398,202
4889,user1398,212
4890,user1398,267
4891,user1398,217
4892,user1399,24
4893,user1399,46
4894,user1399,44
4895,user1400,12
4896,user1400,39
4897,user1400,1
4898,user1400,2
4899,user1400,20
4900,user1401,204
4901,user1401,206
4902,user1401,208
4903,user1401,258
4904,user1401,221
4905,user1402,222
4906,user1402,213
4907,user1402,209
4908,user1403,199
4909,user1403,203
4910,user1403,212
4911,user1404,215
4912,user1404,213
4913,user1404,217
4914,user1405,20
4915,user1405,32
4916,user1405,84
4917,user1405,14
4918,user1406,204
4919,user1406,214
4920,user1407,106
4921,user1407,116
4922,user1407,101
4923,user1408,216
4924,user1408,203
4925,user1408,239
4926,user1408,207
4927,user1408,263
4928,user1409,214
4929,user1409,242
4930,user1410,104
4931,user1410,149
4932,user1410,183
4933,user1410,120
4934,user1410,135
4935,user1411,268
4936,user1411,211
4937,user1412,192
4938,user1412,216
4939,user1412,205
4940,user1413,105
4941,user1413,98
4942,user1413,167
4943,user1413,161
4944,user1413,100
4945,user1414,109
4946,user1414,183
4947,user1414,137
4948,user1414,118
4949,user1415,19
4950,user1415,83
4951,user1415,45
4952,user1415,71
4953,user1415,84
4954,user1416,268
4955,user1416,205
4956,user1416,203
4957,user1416,205
4958,user1417,225
4959,user1417,230
4960,user1418,12
4961,user1418,2
4962,user1419,103
4963,user1419,173
4964,user1420,200
4965,user1420,202
4966,user1421,209
4967,user1421,220
4968,user1421,220
4969,user1421,265
4970,user1422,106
4971,user1422,157
4972,user1422,151
4973,user1422,173
4974,user1423,101
4975,user1423,188
4976,user1424,216
4977,user1424,223
4978,user1424,215
4979,user1424,206
4980,user1425,204
4981,user1425,206
4982,user1426,207
4983,user1426,222
4984,user1426,225
4985,user1426,261
4986,user1427,268
4987,user1427,199
4988,user1428,203
4989,user1428,200
4990,user1429,195
4991,user1429,224
4992,user1429,264
4993,user1430,266
4994,user1430,222
4995,user1430,223
4996,user1431,223
4997,user1431,214
4998,user1432,262
4999,user1432,205
5000,user1432,207
5001,user1432,193
5002,user1433,262
5003,user1433,221
5004,user1433,243
5005,user1433,224
5006,user1434,263
5007,user1434,220
5008,user1434,193
5009,user1435,100
5010,user1435,142
5011,user1435,110
5012,user1435,155
5013,user1436,103
5014,user1436,108
5015,user1437,197
5016,user1437,207
5017,user1438,263
5018,user1438,222
5019,user1438,207
5020,user1438,207
5021,user1439,191
5022,user1439,206
5023,user1440,191
5024,user1440,214
5025,user1441,208
5026,user1441,208
5027,user1441,221
5028,user1441,267
5029,user1441,203
5030,user1442,109
5031,user1442,143
5032,user1443,24
5033,user1443,97
5034,user1443,33
5035,user1444,5
5036,user1444,39
5037,user1444,29
5038,user1444,91
5039,user1445,3
5040,user1445,5
5041,user1446,9
5042,user1446,31
5043,user1446,55
5044,user1447,195
5045,user1447,200
5046,user1447,268
5047,user1448,199
5048,user1448,263
5049,user1448,218
5050,user1449,207
5051,user1449,209
5052,user1449,264
5053,user1450,13
5054,user1450,60
5055,user1450,2
5056,user1450,61
5057,user1450,44
5058,user1451,222
5059,user1451,206
5060,user1451,202
5061,user1451,209
5062,user1451,245
5063,user1452,10
5064,user1452,19
5065,user1452,41
5066,user1453,105
5067,user1453,168
5068,user1453,157
5069,user1453,148
5070,user1454,104
5071,user1454,162
5072,user1455,102
5073,user1455,153
5074,user1455,185
5075,user1455,162
5076,user1456,106
5077,user1456,122
5078,user1457,15
5079,user1457,29
5080,user1457,96
5081,user1457,47
5082,user1458,262
5083,user1458,218
5084,user1458,221
5085,user1458,193
5086,user1459,107
5087,user1459,147
5088,user1460,25
5089,user1460,8
5090,user1460,83
5091,user1460,55
5092,user1460,29
5093,user1461,210
5094,user1461,264
5095,user1461,223
5096,user1462,218
5097,user1462,204
5098,user1462,225
5099,user1463,194
5100,user1463,204
5101,user1464,199
5102,user1464,196
5103,user1464,210
5104,user1465,208
5105,user1465,207
5106,user1465,212
5107,user1466,10
5108,user1466,16
5109,user1467,107
5110,user1467,122
5111,user1467,105
5112,user1468,196
5113,user1468,214
5114,user1468,215
5115,user1468,208
5116,user1469,202
5117,user1469,267
5118,user1469,196
5119,user1469,266
5120,user1470,99
5121,user1470,142
5122,user1470,183
5123,user1471,98
5124,user1471,163
5125,user1471,99
5126,user1472,8
5127,user1472,71
5128,user1472,47
5129,user1473,209
5130,user1473,265
5131,user1473,267
5132,user1473,214
5133,user1474,195
5134,user1474,200
5135,user1475,3
5136,user1475,59
5137,user1475,44
5138,user1475,28
5139,user1475,41
5140,user1476,217
5141,user1476,223
5142,user1476,240
5143,user1477,207
5144,user1477,260
5145,user1477,205
5146,user1477,219
5147,user1477,214
5148,user1478,196
5149,user1478,194
5150,user1478,202
5151,user1478,255
5152,user1479,218
5153,user1479,199
5154,user1480,99
5155,user1480,113
5156,user1480,135
5157,user1480,168
5158,user1481,222
5159,user1481,240
5160,user1481,268
5161,user1482,217
5162,user1482,208
5163,user1483,267
5164,user1483,216
5165,user1483,219
5166,user1483,211
5167,user1484,267
5168,user1484,218
5169,user1484,221
5170,user1485,207
5171,user1485,266
5172,user1485,207
5173,user1486,197
5174,user1486,206
5175,user1486,254
5176,user1486,211
5177,user1487,264
5178,user1487,263
5179,user1487,198
5180,user1487,198
5181,user1488,212
5182,user1488,223
5183,user1488,223
5184,user1488,268
5185,user1488,206
5186,user1489,263
5187,user1489,266
5188,user1490,5
5189,user1490,26
5190,user1491,22
5191,user1491,15
5192,user1491,45
5193,user1491,74
5194,user1492,265
5195,user1492,268
5196,user1492,191
5197,user1493,222
5198,user1493,218
5199,user1494,13
5200,user1494,82
5201,user1494,31
5202,user1494,2
5203,user1495,99
5204,user1495,162
5205,user1495,129
5206,user1495,127
5207,user1496,103
5208,user1496,185
5209,user1496,105
5210,user1496,113
5211,user1497,199
5212,user1497,200
5213,user1497,196
5214,user1497,221
5215,user1497,227
5216,user1498,193
5217,user1498,223
5218,user1498,244
5219,user1498,212
5220,user1499,213
5221,user1499,264
5222,user1500,223
5223,user1500,211
5224,user1500,264
5225,user1501,262
5226,user1501,222
5227,user1501,241
5228,user1501,236
5229,user1501,241
5230,user1502,195
5231,user1502,192
5232,user1502,193
5233,user1502,193
5234,user1503,198
5235,user1503,197
5236,user1504,10
5237,user1504,48
5238,user1504,55
5239,user1505,20
5240,user1505,25
5241,user1505,84
5242,user1506,99
5243,user1506,158
5244,user1507,3
5245,user1507,63
5246,user1508,107
5247,user1508,123
5248,user1508,141
5249,user1508,142
5250,user1508,126
5251,user1509,197
5252,user1509,195
5253,user1509,265
5254,user1510,198
5255,user1510,219
5256,user1510,220
5257,user1510,212
5258,user1511,108
5259,user1511,187
5260,user1511,124
5261,user1511,183
5262,user1512,5
5263,user1512,22
5264,user1512,26
5265,user1513,15
5266,user1513,26
5267,user1513,90
5268,user1513,71
5269,user1514,98
5270,user1514,123
5271,user1515,192
5272,user1515,207
5273,user1515,267
5274,user1515,259
5275,user1515,267
5276,user1516,196
5277,user1516,198
5278,user1517,4
5279,user1517,33
5280,user1518,191
5281,user1518,218
5282,user1518,223
5283,user1519,8
5284,user1519,20
5285,user1519,25
5286,user1520,210
5287,user1520,215
5288,user1520,208
5289,user1521,14
5290,user1521,13
5291,user1521,41
5292,user1521,1
5293,user1522,106
5294,user1522,172
5295,user1522,172
5296,user1523,98
5297,user1523,136
5298,user1523,143
5299,user1523,104
5300,user1523,98
5301,user1524,99
5302,user1524,99
5303,user1525,209
5304,user1525,202
5305,user1526,7
5306,user1526,45
5307,user1526,34
5308,user1526,34
5309,user1526,45
5310,user1527,264
5311,user1527,203
5312,user1527,266
5313,user1527,258
5314,user1527,269
5315,user1528,24
5316,user1528,27
5317,user1528,5
0,user1529,525
1,user1529,372
2,user1529,523
3,user1530,407
4,user1530,404
5,user1530,306
6,user1530,417
7,user1530,434
8,user1531,280
9,user1531,338
10,user1531,342
11,user1532,469
12,user1532,479
13,user1532,493
14,user1533,481
15,user1533,505
16,user1534,427
17,user1534,430
18,user1534,310
19,user1535,323
20,user1535,431
21,user1535,320
22,user1535,434
23,user1535,420
24,user1536,508
25,user1536,330
26,user1536,513
27,user1536,365
28,user1536,371
29,user1537,491
30,user1537,500
31,user1538,485
32,user1538,503
33,user1539,408
34,user1539,312
35,user1540,515
36,user1540,364
37,user1540,515
38,user1541,488
39,user1541,475
40,user1541,483
41,user1541,498
42,user1542,450
43,user1542,514
44,user1542,452
45,user1543,278
46,user1543,287
47,user1543,293
48,user1544,478
49,user1544,505
50,user1544,487
51,user1544,467
52,user1545,496
53,user1545,501
54,user1545,494
55,user1545,492
56,user1545,474
57,user1546,434
58,user1546,430
59,user1547,495
60,user1547,480
61,user1548,321
62,user1548,414
63,user1548,432
64,user1549,419
65,user1549,325
66,user1549,427
67,user1549,441
68,user1550,270
69,user1550,284
70,user1550,284
71,user1550,341
72,user1551,455
73,user1551,456
74,user1551,443
75,user1551,456
76,user1551,526
77,user1552,434
78,user1552,408
79,user1552,403
80,user1552,319
81,user1553,516
82,user1553,515
83,user1553,378
84,user1553,371
85,user1554,486
86,user1554,497
87,user1555,407
88,user1555,309
89,user1555,434
90,user1555,439
91,user1556,390
92,user1556,334
93,user1556,401
94,user1557,394
95,user1557,298
96,user1557,346
97,user1557,390
98,user1557,280
99,user1558,311
100,user1558,436
101,user1558,402
102,user1559,330
103,user1559,360
104,user1559,364
105,user1560,449
106,user1560,523
107,user1560,507
108,user1560,461
109,user1561,490
110,user1561,502
111,user1561,476
112,user1561,492
113,user1561,492
114,user1562,517
115,user1562,515
116,user1563,418
117,user1563,321
118,user1564,447
119,user1564,457
120,user1565,507
121,user1565,515
122,user1566,481
123,user1566,503
124,user1566,495
125,user1566,491
126,user1567,356
127,user1567,526
128,user1567,528
129,user1568,457
130,user1568,442
131,user1568,445
132,user1568,461
133,user1569,397
134,user1569,291
135,user1569,341
136,user1570,508
137,user1570,511
138,user1571,430
139,user1571,432
140,user1571,429
141,user1571,428
142,user1571,320
143,user1572,468
144,user1572,477
145,user1572,479
146,user1573,413
147,user1573,406
148,user1574,460
149,user1574,461
150,user1575,314
151,user1575,416
152,user1576,482
153,user1576,505
154,user1576,502
155,user1576,492
156,user1577,398
157,user1577,290
158,user1578,328
159,user1578,435
160,user1578,428
161,user1579,417
162,user1579,403
163,user1579,433
164,user1579,318
165,user1579,424
166,user1580,414
167,user1580,438
168,user1580,419
169,user1580,309
170,user1580,423
171,user1581,467
172,user1581,481
173,user1581,493
174,user1581,487
175,user1581,500
176,user1582,395
177,user1582,278
178,user1582,346
179,user1583,399
180,user1583,331
181,user1583,391
182,user1584,422
183,user1584,409
184,user1585,481
185,user1585,488
186,user1586,452
187,user1586,521
188,user1586,354
189,user1586,340
190,user1586,455
191,user1587,328
192,user1587,325
193,user1587,315
194,user1587,315
195,user1588,446
196,user1588,508
197,user1589,447
198,user1589,515
199,user1589,521
200,user1589,459
201,user1589,455
202,user1590,318
203,user1590,411
204,user1590,437
205,user1591,340
206,user1591,516
207,user1591,525
208,user1592,441
209,user1592,441
210,user1593,492
211,user1593,500
212,user1593,491
213,user1593,482
214,user1594,465
215,user1594,355
216,user1595,442
217,user1595,448
218,user1595,456
219,user1595,516
220,user1596,403
221,user1596,402
222,user1596,417
223,user1597,418
224,user1597,329
225,user1597,411
226,user1598,310
227,user1598,440
228,user1598,315
229,user1598,406
230,user1598,320
231,user1599,514
232,user1599,371
233,user1600,493
234,user1600,504
235,user1600,474
236,user1600,505
237,user1600,468
238,user1601,309
239,user1601,428
240,user1601,435
241,user1601,324
242,user1601,312
243,user1602,402
244,user1602,412
245,user1603,488
246,user1603,495
247,user1603,496
248,user1604,280
249,user1604,341
250,user1604,285
251,user1604,289
252,user1604,346
253,user1605,515
254,user1605,361
255,user1606,441
256,user1606,404
257,user1606,408
258,user1607,463
259,user1607,514
260,user1607,453
261,user1607,514
262,user1608,319
263,user1608,409
264,user1609,476
265,user1609,469
266,user1609,498
267,user1609,478
268,user1609,478
269,user1610,354
270,user1610,509
271,user1610,514
272,user1610,519
273,user1610,365
274,user1611,515
275,user1611,365
276,user1611,376
277,user1612,456
278,user1612,462
279,user1612,452
280,user1612,463
281,user1613,271
282,user1613,281
283,user1613,335
284,user1613,401
285,user1613,277
286,user1614,444
287,user1614,515
288,user1614,507
289,user1614,449
290,user1615,400
291,user1615,286
292,user1615,335
293,user1615,293
294,user1616,491
295,user1616,498
296,user1616,505
297,user1617,436
298,user1617,440
299,user1617,406
300,user1617,325
301,user1618,457
302,user1618,450
303,user1618,464
304,user1619,401
305,user1619,293
306,user1619,400
307,user1619,275
308,user1620,401
309,user1620,401
310,user1620,298
311,user1620,296
312,user1620,282
313,user1621,398
314,user1621,271
315,user1621,397
316,user1621,343
317,user1621,401
318,user1622,320
319,user1622,308
320,user1622,402
321,user1622,319
322,user1622,436
323,user1623,325
324,user1623,426
325,user1623,314
326,user1623,315
327,user1623,326
328,user1624,456
329,user1624,451
330,user1625,465
331,user1625,455
332,user1626,443
333,user1626,521
334,user1626,457
335,user1626,458
336,user1627,306
337,user1627,323
338,user1628,500
339,user1628,483
340,user1628,488
341,user1628,466
342,user1629,483
343,user1629,479
344,user1629,481
345,user1630,328
346,user1630,314
347,user1630,418
348,user1630,422
349,user1630,415
350,user1631,500
351,user1631,478
352,user1631,481
353,user1631,490
354,user1632,482
355,user1632,488
356,user1632,473
357,user1632,474
358,user1633,484
359,user1633,492
360,user1633,467
361,user1633,474
362,user1633,466
363,user1634,432
364,user1634,324
365,user1634,437
366,user1635,526
367,user1635,521
368,user1635,378
369,user1636,318
370,user1636,312
371,user1637,447
372,user1637,463
373,user1637,458
374,user1637,446
375,user1637,525
376,user1638,441
377,user1638,416
378,user1638,425
379,user1639,456
380,user1639,454
381,user1640,523
382,user1640,366
383,user1640,355
384,user1640,379
385,user1640,355
386,user1641,402
387,user1641,308
388,user1641,420
389,user1642,427
390,user1642,317
391,user1643,416
392,user1643,309
393,user1643,317
394,user1644,411
395,user1644,408
396,user1644,404
397,user1645,457
398,user1645,355
399,user1645,356
400,user1645,354
401,user1646,407
402,user1646,416
403,user1646,310
404,user1646,319
405,user1647,328
406,user1647,411
407,user1648,315
408,user1648,425
409,user1648,405
410,user1649,444
411,user1649,462
412,user1649,461
413,user1649,526
414,user1650,465
415,user1650,514
416,user1650,330
417,user1651,411
418,user1651,430
419,user1652,317
420,user1652,328
421,user1653,315
422,user1653,418
423,user1653,321
424,user1653,412
425,user1653,438
426,user1654,277
427,user1654,298
428,user1654,400
429,user1654,390
430,user1654,283
431,user1655,317
432,user1655,311
433,user1655,307
434,user1655,426
435,user1655,313
436,user1656,311
437,user1656,421
438,user1657,443
439,user1657,462
440,user1657,447
441,user1657,514
442,user1658,320
443,user1658,309
444,user1659,416
445,user1659,323
446,user1659,438
447,user1659,440
448,user1660,493
449,user1660,479
450,user1660,472
451,user1660,479
452,user1660,470
453,user1661,481
454,user1661,503
455,user1662,319
456,user1662,429
457,user1662,429
458,user1662,318
459,user1663,496
460,user1663,498
461,user1663,497
462,user1663,492
463,user1664,507
464,user1664,368
465,user1665,318
466,user1665,410
467,user1665,409
468,user1665,319
469,user1666,327
470,user1666,329
471,user1666,422
472,user1666,325
473,user1667,317
474,user1667,402
475,user1667,320
476,user1668,463
477,user1668,462
478,user1668,459
479,user1668,456
480,user1668,355
481,user1669,313
482,user1669,308
483,user1670,397
484,user1670,285
485,user1671,463
486,user1671,514
487,user1671,446
488,user1672,438
489,user1672,413
490,user1672,408
491,user1672,402
492,user1672,318
493,user1673,315
494,user1673,308
495,user1673,307
496,user1673,426
497,user1673,437
498,user1674,493
499,user1674,490
500,user1675,394
501,user1675,275
502,user1675,400
503,user1675,399
504,user1675,287
505,user1676,443
506,user1676,460
507,user1677,501
508,user1677,466
509,user1677,487
510,user1678,474
511,user1678,468
512,user1678,503
513,user1679,488
514,user1679,504
515,user1679,473
516,user1679,501
517,user1679,488
518,user1680,433
519,user1680,317
520,user1680,418
521,user1681,391
522,user1681,272
523,user1681,287
524,user1681,399
525,user1682,274
526,user1682,301
527,user1682,335
528,user1682,292
529,user1683,465
530,user1683,443
531,user1683,459
532,user1683,355
533,user1683,523
534,user1684,476
535,user1684,478
536,user1685,280
537,user1685,390
538,user1685,282
539,user1686,499
540,user1686,502
541,user1687,515
542,user1687,365
543,user1687,384
544,user1687,384
545,user1687,528
546,user1688,432
547,user1688,436
548,user1689,488
549,user1689,501
550,user1689,473
551,user1689,497
552,user1690,476
553,user1690,491
554,user1690,481
555,user1690,492
556,user1690,501
557,user1691,503
558,user1691,495
559,user1691,501
560,user1692,423
561,user1692,409
562,user1693,274
563,user1693,339
564,user1693,338
565,user1693,335
566,user1694,484
567,user1694,503
568,user1695,515
569,user1695,356
570,user1695,355
571,user1695,380
572,user1695,359
573,user1696,410
574,user1696,320
575,user1696,422
576,user1696,423
577,user1696,422
578,user1697,521
579,user1697,520
580,user1697,354
581,user1697,507
582,user1698,390
583,user1698,395
584,user1698,295
585,user1699,457
586,user1699,515
587,user1699,446
588,user1699,456
589,user1700,328
590,user1700,407
591,user1700,431
592,user1700,312
593,user1701,417
594,user1701,313
595,user1701,438
596,user1701,422
597,user1702,456
598,user1702,443
599,user1702,526
600,user1702,456
601,user1702,463
602,user1703,356
603,user1703,528
604,user1703,528
605,user1704,476
606,user1704,483
607,user1704,504
608,user1704,483
609,user1704,496
610,user1705,505
611,user1705,470
612,user1705,482
613,user1705,482
614,user1706,490
615,user1706,494
616,user1706,499
617,user1706,488
618,user1707,453
619,user1707,450
620,user1707,523
621,user1707,442
622,user1708,473
623,user1708,481
624,user1708,474
625,user1708,482
626,user1709,462
627,user1709,525
628,user1709,444
629,user1709,507
630,user1710,329
631,user1710,438
632,user1710,409
633,user1710,328
634,user1711,516
635,user1711,368
636,user1711,383
637,user1712,314
638,user1712,324
639,user1712,327
640,user1712,424
641,user1713,427
642,user1713,423
643,user1714,399
644,user1714,280
645,user1715,280
646,user1715,282
647,user1715,278
648,user1715,345
649,user1716,356
650,user1716,523
651,user1716,371
652,user1717,525
653,user1717,513
654,user1717,517
655,user1717,376
656,user1717,356
657,user1718,319
658,user1718,424
659,user1718,430
660,user1718,321
661,user1718,326
662,user1719,484
663,user1719,504
664,user1720,406
665,user1720,311
666,user1720,329
667,user1720,314
668,user1720,420
669,user1721,319
670,user1721,315
671,user1721,418
672,user1721,403
673,user1721,311
674,user1722,408
675,user1722,314
676,user1722,306
677,user1722,410
678,user1722,415
679,user1723,471
680,user1723,481
681,user1724,429
682,user1724,434
683,user1724,310
684,user1724,439
685,user1725,439
686,user1725,307
687,user1725,407
688,user1725,315
689,user1725,309
690,user1726,491
691,user1726,491
692,user1726,493
693,user1727,425
694,user1727,308
695,user1727,433
696,user1727,432
697,user1728,438
698,user1728,437
699,user1728,420
700,user1728,321
701,user1728,321
702,user1729,486
703,user1729,503
704,user1730,438
705,user1730,404
706,user1730,424
707,user1730,318
708,user1731,307
709,user1731,307
710,user1731,403
711,user1731,408
712,user1731,406
713,user1732,462
714,user1732,455
715,user1732,444
716,user1732,517
717,user1732,355
718,user1733,420
719,user1733,434
720,user1733,327
721,user1733,416
722,user1733,438
723,user1734,411
724,user1734,402
725,user1734,424
726,user1734,404
727,user1735,454
728,user1735,507
729,user1736,503
730,user1736,487
731,user1736,487
732,user1737,514
733,user1737,507
734,user1738,447
735,user1738,521
736,user1738,450
737,user1738,445
738,user1739,521
739,user1739,330
740,user1740,316
741,user1740,434
742,user1741,441
743,user1741,407
744,user1741,435
745,user1742,459
746,user1742,507
747,user1743,310
748,user1743,437
749,user1743,323
750,user1744,446
751,user1744,515
752,user1744,514
753,user1744,517
754,user1745,496
755,user1745,476
756,user1745,484
757,user1745,499
758,user1746,310
759,user1746,432
760,user1746,313
761,user1746,433
762,user1747,403
763,user1747,426
764,user1747,404
765,user1748,429
766,user1748,431
767,user1748,418
768,user1749,274
769,user1749,394
770,user1749,331
771,user1749,277
772,user1750,447
773,user1750,444
774,user1750,458
775,user1751,279
776,user1751,295
777,user1751,334
778,user1752,454
779,user1752,508
780,user1752,456
781,user1752,356
782,user1753,494
783,user1753,467
784,user1754,495
785,user1754,501
786,user1754,477
787,user1754,500
788,user1755,405
789,user1755,313
790,user1755,417
791,user1756,400
792,user1756,285
793,user1756,279
794,user1756,290
795,user1757,421
796,user1757,411
797,user1757,411
798,user1757,425
799,user1757,313
800,user1758,474
801,user1758,477
802,user1759,311
803,user1759,431
804,user1760,390
805,user1760,273
806,user1760,333
807,user1761,445
808,user1761,455
809,user1761,446
810,user1761,464
811,user1762,517
812,user1762,509
813,user1762,364
814,user1763,417
815,user1763,309
816,user1763,405
817,user1764,433
818,user1764,407
819,user1764,410
820,user1764,313
821,user1765,355
822,user1765,379
823,user1765,371
824,user1765,527
825,user1765,527
826,user1766,397
827,user1766,301
828,user1766,275
829,user1766,390
830,user1767,466
831,user1767,482
832,user1767,501
833,user1768,473
834,user1768,501
835,user1768,469
836,user1769,420
837,user1769,433
838,user1769,312
839,user1769,434
840,user1769,425
841,user1770,504
842,user1770,488
843,user1771,415
844,user1771,431
845,user1771,426
846,user1771,427
847,user1771,308
848,user1772,433
849,user1772,409
850,user1772,420
851,user1773,485
852,user1773,499
853,user1773,495
854,user1773,495
855,user1774,444
856,user1774,450
857,user1774,455
858,user1774,445
859,user1774,450
860,user1775,309
861,user1775,406
862,user1775,307
863,user1775,414
864,user1775,318
865,user1776,354
866,user1776,371
867,user1776,368
868,user1776,522
869,user1777,441
870,user1777,430
871,user1777,417
872,user1777,321
873,user1777,405
874,user1778,503
875,user1778,481
876,user1778,504
877,user1779,414
878,user1779,413
879,user1779,404
880,user1780,505
881,user1780,484
882,user1780,467
883,user1781,326
884,user1781,319
885,user1781,441
886,user1782,272
887,user1782,271
888,user1782,393
889,user1783,438
890,user1783,412
891,user1783,307
892,user1783,316
893,user1783,418
894,user1784,355
895,user1784,340
896,user1784,524
897,user1784,527
898,user1785,318
899,user1785,436
900,user1785,420
901,user1786,487
902,user1786,472
903,user1786,466
904,user1787,430
905,user1787,408
906,user1787,417
907,user1787,316
908,user1788,407
909,user1788,412
910,user1789,494
911,user1789,499
912,user1790,416
913,user1790,425
914,user1790,428
915,user1790,307
916,user1791,523
917,user1791,509
918,user1791,354
919,user1792,330
920,user1792,368
921,user1792,526
922,user1792,383
923,user1792,528
924,user1793,470
925,user1793,472
926,user1793,491
927,user1793,478
928,user1793,474
929,user1794,271
930,user1794,342
931,user1794,286
932,user1794,273
933,user1795,274
934,user1795,398
935,user1795,401
936,user1796,481
937,user1796,476
938,user1796,481
939,user1796,500
940,user1797,391
941,user1797,273
942,user1797,291
943,user1797,282
944,user1797,396
945,user1798,490
946,user1798,486
947,user1798,495
948,user1798,496
949,user1799,495
950,user1799,480
951,user1799,475
952,user1799,470
953,user1799,471
954,user1800,479
955,user1800,502
956,user1800,471
957,user1800,503
958,user1800,467
959,user1801,471
960,user1801,472
961,user1802,407
962,user1802,414
963,user1802,418
964,user1802,438
965,user1802,433
966,user1803,499
967,user1803,499
968,user1804,409
969,user1804,433
970,user1805,454
971,user1805,458
972,user1805,451
973,user1805,525
974,user1806,498
975,user1806,494
976,user1806,466
977,user1806,469
978,user1807,487
979,user1807,474
980,user1807,493
981,user1807,490
982,user1808,485
983,user1808,505
984,user1808,495
985,user1808,496
986,user1808,480
987,user1809,469
988,user1809,494
989,user1809,466
990,user1809,497
991,user1810,395
992,user1810,353
993,user1810,282
994,user1811,481
995,user1811,476
996,user1811,473
997,user1811,503
998,user1811,496
999,user1812,434
1000,user1812,317
1001,user1812,403
1002,user1812,437
1003,user1812,326
1004,user1813,467
1005,user1813,491
1006,user1813,466
1007,user1814,316
1008,user1814,404
1009,user1814,434
1010,user1814,414
1011,user1814,306
1012,user1815,454
1013,user1815,445
1014,user1815,460
1015,user1815,515
1016,user1816,496
1017,user1816,471
1018,user1816,502
1019,user1816,468
1020,user1816,500
1021,user1817,447
1022,user1817,356
1023,user1817,443
1024,user1817,461
1025,user1818,436
1026,user1818,430
1027,user1818,419
1028,user1818,403
1029,user1818,425
1030,user1819,404
1031,user1819,424
1032,user1819,317
1033,user1819,404
1034,user1820,279
1035,user1820,293
1036,user1821,499
1037,user1821,478
1038,user1821,466
1039,user1822,483
1040,user1822,484
1041,user1823,427
1042,user1823,311
1043,user1823,421
1044,user1823,417
1045,user1823,320
1046,user1824,311
1047,user1824,317
1048,user1824,312
1049,user1824,424
1050,user1825,326
1051,user1825,432
1052,user1825,438
1053,user1825,407
1054,user1825,313
1055,user1826,280
1056,user1826,272
1057,user1826,289
1058,user1827,318
1059,user1827,307
1060,user1827,321
1061,user1827,329
1062,user1828,503
1063,user1828,494
1064,user1828,501
1065,user1829,502
1066,user1829,490
1067,user1829,486
1068,user1830,462
1069,user1830,450
1070,user1830,465
1071,user1830,460
1072,user1831,401
1073,user1831,339
1074,user1832,309
1075,user1832,441
1076,user1832,314
1077,user1832,432
1078,user1833,449
1079,user1833,523
1080,user1833,515
1081,user1833,447
1082,user1833,355
1083,user1834,277
1084,user1834,298
1085,user1834,341
1086,user1834,270
1087,user1835,504
1088,user1835,505
1089,user1836,501
1090,user1836,491
1091,user1836,486
1092,user1837,435
1093,user1837,409
1094,user1837,309
1095,user1837,430
1096,user1837,411
1097,user1838,321
1098,user1838,411
1099,user1838,403
1100,user1838,418
1101,user1838,431
1102,user1839,408
1103,user1839,422
1104,user1839,404
1105,user1839,427
1106,user1839,421
1107,user1840,400
1108,user1840,290
1109,user1840,301
1110,user1840,342
1111,user1840,272
1112,user1841,407
1113,user1841,311
1114,user1842,418
1115,user1842,323
1116,user1842,428
1117,user1843,391
1118,user1843,286
1119,user1843,333
1120,user1843,281
1121,user1844,317
1122,user1844,419
1123,user1844,423
1124,user1844,410
1125,user1845,446
1126,user1845,523
1127,user1845,445
